CLEARING_TEXTO,FCS_ESTACION_RUTABUS,TISC_PERFIL,Count
01/03/2020,(10009) Museo Nacional,(005) Discapacidad,74
01/03/2020,(10009) Museo Nacional,(006) Apoyo Ciudadano,278
01/03/2020,(10010) San Bernardo,(002) Adulto Mayor,96
01/03/2020,(10010) San Bernardo,(005) Discapacidad,73
01/03/2020,(10010) San Bernardo,(006) Apoyo Ciudadano,171
01/03/2020,(12000) Puente Aranda,(002) Adulto Mayor,12
01/03/2020,(12000) Puente Aranda,(005) Discapacidad,8
01/03/2020,(12000) Puente Aranda,(006) Apoyo Ciudadano,24
01/03/2020,(12001) Carrera 43,(002) Adulto Mayor,42
01/03/2020,(12001) Carrera 43,(005) Discapacidad,4
01/03/2020,(12001) Carrera 43,(006) Apoyo Ciudadano,62
01/03/2020,(12002) CDS - Carrera 32,(002) Adulto Mayor,35
01/03/2020,(12002) CDS - Carrera 32,(005) Discapacidad,14
01/03/2020,(12002) CDS - Carrera 32,(006) Apoyo Ciudadano,59
01/03/2020,(12003) Ricaurte,(002) Adulto Mayor,45
01/03/2020,(12003) Ricaurte,(005) Discapacidad,23
01/03/2020,(12003) Ricaurte,(006) Apoyo Ciudadano,96
01/03/2020,(12004) Carrera 22,(002) Adulto Mayor,62
01/03/2020,(12004) Carrera 22,(005) Discapacidad,22
01/03/2020,(12004) Carrera 22,(006) Apoyo Ciudadano,142
01/03/2020,(12007) Zona Industrial,(002) Adulto Mayor,39
01/03/2020,(12007) Zona Industrial,(005) Discapacidad,14
01/03/2020,(12007) Zona Industrial,(006) Apoyo Ciudadano,89
01/03/2020,(14001) La Sabana,(002) Adulto Mayor,80
01/03/2020,(14001) La Sabana,(005) Discapacidad,26
01/03/2020,(14001) La Sabana,(006) Apoyo Ciudadano,132
01/03/2020,(14005) Las Aguas,(002) Adulto Mayor,142
01/03/2020,(14005) Las Aguas,(005) Discapacidad,46
01/03/2020,(14005) Las Aguas,(006) Apoyo Ciudadano,124
01/03/2020,(40000) Cable Portal Tunal,(002) Adulto Mayor,321
01/03/2020,(40000) Cable Portal Tunal,(005) Discapacidad,203
01/03/2020,(40000) Cable Portal Tunal,(006) Apoyo Ciudadano,1280
01/03/2020,(40001) Juan Pablo II,(002) Adulto Mayor,56
01/03/2020,(40001) Juan Pablo II,(005) Discapacidad,46
01/03/2020,(40001) Juan Pablo II,(006) Apoyo Ciudadano,275
01/03/2020,(40002) Manitas,(002) Adulto Mayor,35
01/03/2020,(40002) Manitas,(005) Discapacidad,29
01/03/2020,(40002) Manitas,(006) Apoyo Ciudadano,192
01/03/2020,(40003) Mirador del Paraiso,(002) Adulto Mayor,188
01/03/2020,(40003) Mirador del Paraiso,(005) Discapacidad,123
01/03/2020,(40003) Mirador del Paraiso,(006) Apoyo Ciudadano,786
01/03/2020,(57503) Ampliacion San Mateo,(002) Adulto Mayor,75
01/03/2020,(57503) Ampliacion San Mateo,(005) Discapacidad,24
01/03/2020,(57503) Ampliacion San Mateo,(006) Apoyo Ciudadano,235
02/03/2020,(02000) Cabecera Autopista Norte,(002) Adulto Mayor,5012
02/03/2020,(02000) Cabecera Autopista Norte,(005) Discapacidad,1016
02/03/2020,(02000) Cabecera Autopista Norte,(006) Apoyo Ciudadano,5285
02/03/2020,(02001) Centro Comercial Santa Fe,(002) Adulto Mayor,757
02/03/2020,(02001) Centro Comercial Santa Fe,(005) Discapacidad,75
02/03/2020,(02001) Centro Comercial Santa Fe,(006) Apoyo Ciudadano,470
02/03/2020,(02101) Toberín,(002) Adulto Mayor,1786
02/03/2020,(02101) Toberín,(005) Discapacidad,236
02/03/2020,(02101) Toberín,(006) Apoyo Ciudadano,1188
02/03/2020,(02102) Calle 161,(002) Adulto Mayor,429
02/03/2020,(02102) Calle 161,(005) Discapacidad,76
02/03/2020,(02102) Calle 161,(006) Apoyo Ciudadano,266
02/03/2020,(02103) Mazurén,(002) Adulto Mayor,592
02/03/2020,(02103) Mazurén,(005) Discapacidad,57
02/03/2020,(02103) Mazurén,(006) Apoyo Ciudadano,312
02/03/2020,(02104) Calle 146,(002) Adulto Mayor,1286
02/03/2020,(02104) Calle 146,(005) Discapacidad,118
02/03/2020,(02104) Calle 146,(006) Apoyo Ciudadano,688
02/03/2020,(02105) Calle 142,(002) Adulto Mayor,1246
02/03/2020,(02105) Calle 142,(005) Discapacidad,123
02/03/2020,(02105) Calle 142,(006) Apoyo Ciudadano,843
02/03/2020,(02200) Alcalá,(002) Adulto Mayor,2299
02/03/2020,(02200) Alcalá,(005) Discapacidad,267
02/03/2020,(02200) Alcalá,(006) Apoyo Ciudadano,1931
02/03/2020,(02201) Prado,(002) Adulto Mayor,969
02/03/2020,(02201) Prado,(005) Discapacidad,140
02/03/2020,(02201) Prado,(006) Apoyo Ciudadano,978
02/03/2020,(02202) Calle 127,(002) Adulto Mayor,1511
02/03/2020,(02202) Calle 127,(005) Discapacidad,248
02/03/2020,(02202) Calle 127,(006) Apoyo Ciudadano,1662
02/03/2020,(02204) Pepe Sierra,(002) Adulto Mayor,1231
02/03/2020,(02204) Pepe Sierra,(005) Discapacidad,208
02/03/2020,(02204) Pepe Sierra,(006) Apoyo Ciudadano,1474
02/03/2020,(02205) Calle 106,(002) Adulto Mayor,1035
02/03/2020,(02205) Calle 106,(005) Discapacidad,188
02/03/2020,(02205) Calle 106,(006) Apoyo Ciudadano,1045
02/03/2020,(02300) Calle 100,(002) Adulto Mayor,2793
02/03/2020,(02300) Calle 100,(005) Discapacidad,602
02/03/2020,(02300) Calle 100,(006) Apoyo Ciudadano,2856
02/03/2020,(02302) Virrey,(002) Adulto Mayor,889
02/03/2020,(02302) Virrey,(005) Discapacidad,191
02/03/2020,(02302) Virrey,(006) Apoyo Ciudadano,1310
02/03/2020,(02303) Calle 85,(002) Adulto Mayor,1278
02/03/2020,(02303) Calle 85,(005) Discapacidad,310
02/03/2020,(02303) Calle 85,(006) Apoyo Ciudadano,1373
02/03/2020,(02304) Heroes,(002) Adulto Mayor,1179
02/03/2020,(02304) Heroes,(005) Discapacidad,346
02/03/2020,(02304) Heroes,(006) Apoyo Ciudadano,1677
02/03/2020,(02502) Terminal,(002) Adulto Mayor,725
02/03/2020,(02502) Terminal,(005) Discapacidad,105
02/03/2020,(02502) Terminal,(006) Apoyo Ciudadano,514
02/03/2020,(03000) Portal Suba,(002) Adulto Mayor,3936
02/03/2020,(03000) Portal Suba,(005) Discapacidad,1156
02/03/2020,(03000) Portal Suba,(006) Apoyo Ciudadano,4968
02/03/2020,(03001) LA CAMPIÑA,(002) Adulto Mayor,634
02/03/2020,(03001) LA CAMPIÑA,(005) Discapacidad,110
02/03/2020,(03001) LA CAMPIÑA,(006) Apoyo Ciudadano,450
02/03/2020,(03002) SUBA - TV- 91,(002) Adulto Mayor,605
02/03/2020,(03002) SUBA - TV- 91,(005) Discapacidad,174
02/03/2020,(03002) SUBA - TV- 91,(006) Apoyo Ciudadano,652
02/03/2020,(03003) 21 ANGELES,(002) Adulto Mayor,176
02/03/2020,(03003) 21 ANGELES,(005) Discapacidad,30
02/03/2020,(03003) 21 ANGELES,(006) Apoyo Ciudadano,155
02/03/2020,(03004) GRATAMIRA,(002) Adulto Mayor,56
02/03/2020,(03004) GRATAMIRA,(005) Discapacidad,7
02/03/2020,(03004) GRATAMIRA,(006) Apoyo Ciudadano,88
02/03/2020,(03005) SUBA - AV. BOYACA,(002) Adulto Mayor,414
02/03/2020,(03005) SUBA - AV. BOYACA,(005) Discapacidad,79
02/03/2020,(03005) SUBA - AV. BOYACA,(006) Apoyo Ciudadano,695
02/03/2020,(03006) NIZA - CALLE 127,(002) Adulto Mayor,471
02/03/2020,(03006) NIZA - CALLE 127,(005) Discapacidad,80
02/03/2020,(03006) NIZA - CALLE 127,(006) Apoyo Ciudadano,379
02/03/2020,(03007) HUMEDAL CORDOBA,(002) Adulto Mayor,178
02/03/2020,(03007) HUMEDAL CORDOBA,(005) Discapacidad,23
02/03/2020,(03007) HUMEDAL CORDOBA,(006) Apoyo Ciudadano,208
02/03/2020,(03009) Av. Suba- Calle 116,(002) Adulto Mayor,707
02/03/2020,(03009) Av. Suba- Calle 116,(005) Discapacidad,142
02/03/2020,(03009) Av. Suba- Calle 116,(006) Apoyo Ciudadano,746
02/03/2020,(03010) PUENTE LARGO,(002) Adulto Mayor,445
02/03/2020,(03010) PUENTE LARGO,(005) Discapacidad,102
02/03/2020,(03010) PUENTE LARGO,(006) Apoyo Ciudadano,544
02/03/2020,(03011) SUBA - CALLE 100,(002) Adulto Mayor,734
02/03/2020,(03011) SUBA - CALLE 100,(005) Discapacidad,157
02/03/2020,(03011) SUBA - CALLE 100,(006) Apoyo Ciudadano,833
02/03/2020,(03012) SUBA - CALLE 95,(002) Adulto Mayor,401
02/03/2020,(03012) SUBA - CALLE 95,(005) Discapacidad,112
02/03/2020,(03012) SUBA - CALLE 95,(006) Apoyo Ciudadano,477
02/03/2020,(03013) RIO NEGRO,(002) Adulto Mayor,309
02/03/2020,(03013) RIO NEGRO,(005) Discapacidad,75
02/03/2020,(03013) RIO NEGRO,(006) Apoyo Ciudadano,465
02/03/2020,(03014) SAN MARTIN,(002) Adulto Mayor,71
02/03/2020,(03014) SAN MARTIN,(005) Discapacidad,22
02/03/2020,(03014) SAN MARTIN,(006) Apoyo Ciudadano,120
02/03/2020,(04000) Cabecera Calle 80,(002) Adulto Mayor,5062
02/03/2020,(04000) Cabecera Calle 80,(005) Discapacidad,889
02/03/2020,(04000) Cabecera Calle 80,(006) Apoyo Ciudadano,3144
02/03/2020,(04001) Quirigua,(002) Adulto Mayor,319
02/03/2020,(04001) Quirigua,(005) Discapacidad,85
02/03/2020,(04001) Quirigua,(006) Apoyo Ciudadano,230
02/03/2020,(04002) Carrera 90,(002) Adulto Mayor,629
02/03/2020,(04002) Carrera 90,(005) Discapacidad,117
02/03/2020,(04002) Carrera 90,(006) Apoyo Ciudadano,386
02/03/2020,(04003) Avenida Ciudad de Cali,(002) Adulto Mayor,620
02/03/2020,(04003) Avenida Ciudad de Cali,(005) Discapacidad,144
02/03/2020,(04003) Avenida Ciudad de Cali,(006) Apoyo Ciudadano,927
02/03/2020,(04004) La Granja,(002) Adulto Mayor,456
02/03/2020,(04004) La Granja,(005) Discapacidad,107
02/03/2020,(04004) La Granja,(006) Apoyo Ciudadano,398
02/03/2020,(04100) Carrera 77,(002) Adulto Mayor,554
02/03/2020,(04100) Carrera 77,(005) Discapacidad,146
02/03/2020,(04100) Carrera 77,(006) Apoyo Ciudadano,627
02/03/2020,(04101) Minuto de Dios,(002) Adulto Mayor,494
02/03/2020,(04101) Minuto de Dios,(005) Discapacidad,120
02/03/2020,(04101) Minuto de Dios,(006) Apoyo Ciudadano,600
02/03/2020,(04102) Avenida Boyaca,(002) Adulto Mayor,633
02/03/2020,(04102) Avenida Boyaca,(005) Discapacidad,118
02/03/2020,(04102) Avenida Boyaca,(006) Apoyo Ciudadano,542
02/03/2020,(04103) Las Ferias,(002) Adulto Mayor,322
02/03/2020,(04103) Las Ferias,(005) Discapacidad,56
02/03/2020,(04103) Las Ferias,(006) Apoyo Ciudadano,385
02/03/2020,(04104) Avenida 68,(002) Adulto Mayor,728
02/03/2020,(04104) Avenida 68,(005) Discapacidad,174
02/03/2020,(04104) Avenida 68,(006) Apoyo Ciudadano,793
02/03/2020,(04105) Carrera 53,(002) Adulto Mayor,334
02/03/2020,(04105) Carrera 53,(005) Discapacidad,74
02/03/2020,(04105) Carrera 53,(006) Apoyo Ciudadano,335
02/03/2020,(04106) Carrera 47,(002) Adulto Mayor,274
02/03/2020,(04106) Carrera 47,(005) Discapacidad,58
02/03/2020,(04106) Carrera 47,(006) Apoyo Ciudadano,288
02/03/2020,(04107) Escuela Militar,(002) Adulto Mayor,126
02/03/2020,(04107) Escuela Militar,(005) Discapacidad,25
02/03/2020,(04107) Escuela Militar,(006) Apoyo Ciudadano,192
02/03/2020,(04108) El Polo,(002) Adulto Mayor,492
02/03/2020,(04108) El Polo,(005) Discapacidad,104
02/03/2020,(04108) El Polo,(006) Apoyo Ciudadano,578
02/03/2020,(05000) Portal Américas,(002) Adulto Mayor,3491
02/03/2020,(05000) Portal Américas,(005) Discapacidad,2080
02/03/2020,(05000) Portal Américas,(006) Apoyo Ciudadano,10844
02/03/2020,(05001) Patio Bonito,(002) Adulto Mayor,483
02/03/2020,(05001) Patio Bonito,(005) Discapacidad,275
02/03/2020,(05001) Patio Bonito,(006) Apoyo Ciudadano,1702
02/03/2020,(05002) Tintal,(002) Adulto Mayor,832
02/03/2020,(05002) Tintal,(005) Discapacidad,315
02/03/2020,(05002) Tintal,(006) Apoyo Ciudadano,1620
02/03/2020,(05005) Transversal 86,(002) Adulto Mayor,194
02/03/2020,(05005) Transversal 86,(005) Discapacidad,56
02/03/2020,(05005) Transversal 86,(006) Apoyo Ciudadano,220
02/03/2020,(05100) Banderas P. Central,(002) Adulto Mayor,2918
02/03/2020,(05100) Banderas P. Central,(005) Discapacidad,818
02/03/2020,(05100) Banderas P. Central,(006) Apoyo Ciudadano,2593
02/03/2020,(05101) Mandalay - Cr.73,(002) Adulto Mayor,211
02/03/2020,(05101) Mandalay - Cr.73,(005) Discapacidad,30
02/03/2020,(05101) Mandalay - Cr.73,(006) Apoyo Ciudadano,86
02/03/2020,(05102) Av. Américas - Av. Boyacá,(002) Adulto Mayor,355
02/03/2020,(05102) Av. Américas - Av. Boyacá,(005) Discapacidad,95
02/03/2020,(05102) Av. Américas - Av. Boyacá,(006) Apoyo Ciudadano,337
02/03/2020,(05103) Marsella,(002) Adulto Mayor,440
02/03/2020,(05103) Marsella,(005) Discapacidad,151
02/03/2020,(05103) Marsella,(006) Apoyo Ciudadano,450
02/03/2020,(05105) Pradera,(002) Adulto Mayor,721
02/03/2020,(05105) Pradera,(005) Discapacidad,375
02/03/2020,(05105) Pradera,(006) Apoyo Ciudadano,1322
02/03/2020,(05107) Américas - Cr.53,(002) Adulto Mayor,490
02/03/2020,(05107) Américas - Cr.53,(005) Discapacidad,172
02/03/2020,(05107) Américas - Cr.53,(006) Apoyo Ciudadano,872
02/03/2020,(06000) Portal Eldorado,(002) Adulto Mayor,2749
02/03/2020,(06000) Portal Eldorado,(005) Discapacidad,1091
02/03/2020,(06000) Portal Eldorado,(006) Apoyo Ciudadano,4752
02/03/2020,(06001) Modelia,(002) Adulto Mayor,339
02/03/2020,(06001) Modelia,(005) Discapacidad,94
02/03/2020,(06001) Modelia,(006) Apoyo Ciudadano,601
02/03/2020,(06002) Normandía,(002) Adulto Mayor,407
02/03/2020,(06002) Normandía,(005) Discapacidad,78
02/03/2020,(06002) Normandía,(006) Apoyo Ciudadano,409
02/03/2020,(06100) Av. Rojas,(002) Adulto Mayor,430
02/03/2020,(06100) Av. Rojas,(005) Discapacidad,79
02/03/2020,(06100) Av. Rojas,(006) Apoyo Ciudadano,489
02/03/2020,(06101) El Tiempo,(002) Adulto Mayor,587
02/03/2020,(06101) El Tiempo,(005) Discapacidad,138
02/03/2020,(06101) El Tiempo,(006) Apoyo Ciudadano,711
02/03/2020,(06102) Salitre El Greco,(002) Adulto Mayor,597
02/03/2020,(06102) Salitre El Greco,(005) Discapacidad,180
02/03/2020,(06102) Salitre El Greco,(006) Apoyo Ciudadano,595
02/03/2020,(06103) CAN,(002) Adulto Mayor,604
02/03/2020,(06103) CAN,(005) Discapacidad,114
02/03/2020,(06103) CAN,(006) Apoyo Ciudadano,635
02/03/2020,(06104) Gobernación,(002) Adulto Mayor,374
02/03/2020,(06104) Gobernación,(005) Discapacidad,99
02/03/2020,(06104) Gobernación,(006) Apoyo Ciudadano,406
02/03/2020,(06105) Quinta Paredes,(002) Adulto Mayor,217
02/03/2020,(06105) Quinta Paredes,(005) Discapacidad,33
02/03/2020,(06105) Quinta Paredes,(006) Apoyo Ciudadano,222
02/03/2020,(06106) Recinto Ferial,(002) Adulto Mayor,298
02/03/2020,(06106) Recinto Ferial,(005) Discapacidad,83
02/03/2020,(06106) Recinto Ferial,(006) Apoyo Ciudadano,470
02/03/2020,(06107) Ciudad Universitaria,(002) Adulto Mayor,439
02/03/2020,(06107) Ciudad Universitaria,(005) Discapacidad,163
02/03/2020,(06107) Ciudad Universitaria,(006) Apoyo Ciudadano,527
02/03/2020,(06108) Concejo de Bogotá,(002) Adulto Mayor,254
02/03/2020,(06108) Concejo de Bogotá,(005) Discapacidad,65
02/03/2020,(06108) Concejo de Bogotá,(006) Apoyo Ciudadano,316
02/03/2020,(06109) Centro Memoria,(002) Adulto Mayor,330
02/03/2020,(06109) Centro Memoria,(005) Discapacidad,126
02/03/2020,(06109) Centro Memoria,(006) Apoyo Ciudadano,596
02/03/2020,(06111) Universidades,(002) Adulto Mayor,669
02/03/2020,(06111) Universidades,(005) Discapacidad,154
02/03/2020,(06111) Universidades,(006) Apoyo Ciudadano,929
02/03/2020,(07000) Portal Sur,(002) Adulto Mayor,3295
02/03/2020,(07000) Portal Sur,(005) Discapacidad,1464
02/03/2020,(07000) Portal Sur,(006) Apoyo Ciudadano,8398
02/03/2020,(07001) PERDOMO,(002) Adulto Mayor,376
02/03/2020,(07001) PERDOMO,(005) Discapacidad,94
02/03/2020,(07001) PERDOMO,(006) Apoyo Ciudadano,587
02/03/2020,(07002) MADELENA,(002) Adulto Mayor,432
02/03/2020,(07002) MADELENA,(005) Discapacidad,114
02/03/2020,(07002) MADELENA,(006) Apoyo Ciudadano,480
02/03/2020,(07003) SEVILLANA,(002) Adulto Mayor,233
02/03/2020,(07003) SEVILLANA,(005) Discapacidad,74
02/03/2020,(07003) SEVILLANA,(006) Apoyo Ciudadano,385
02/03/2020,(07004) VENECIA,(002) Adulto Mayor,526
02/03/2020,(07004) VENECIA,(005) Discapacidad,195
02/03/2020,(07004) VENECIA,(006) Apoyo Ciudadano,1138
02/03/2020,(07005) ALQUERIA,(002) Adulto Mayor,503
02/03/2020,(07005) ALQUERIA,(005) Discapacidad,141
02/03/2020,(07005) ALQUERIA,(006) Apoyo Ciudadano,624
02/03/2020,(07006) General Santander,(002) Adulto Mayor,447
02/03/2020,(07006) General Santander,(005) Discapacidad,165
02/03/2020,(07006) General Santander,(006) Apoyo Ciudadano,1028
02/03/2020,(07007) NQS - Calle 38A Sur,(002) Adulto Mayor,514
02/03/2020,(07007) NQS - Calle 38A Sur,(005) Discapacidad,139
02/03/2020,(07007) NQS - Calle 38A Sur,(006) Apoyo Ciudadano,582
02/03/2020,(07008) NQS - Calle 30 Sur,(002) Adulto Mayor,234
02/03/2020,(07008) NQS - Calle 30 Sur,(005) Discapacidad,61
02/03/2020,(07008) NQS - Calle 30 Sur,(006) Apoyo Ciudadano,209
02/03/2020,(07009) SENA,(002) Adulto Mayor,538
02/03/2020,(07009) SENA,(005) Discapacidad,186
02/03/2020,(07009) SENA,(006) Apoyo Ciudadano,737
02/03/2020,(07010) Bosa,(002) Adulto Mayor,206
02/03/2020,(07010) Bosa,(005) Discapacidad,96
02/03/2020,(07010) Bosa,(006) Apoyo Ciudadano,755
02/03/2020,(07101) CASTELLANA,(002) Adulto Mayor,216
02/03/2020,(07101) CASTELLANA,(005) Discapacidad,74
02/03/2020,(07101) CASTELLANA,(006) Apoyo Ciudadano,499
02/03/2020,(07102) NQS - CALLE 75,(002) Adulto Mayor,327
02/03/2020,(07102) NQS - CALLE 75,(005) Discapacidad,113
02/03/2020,(07102) NQS - CALLE 75,(006) Apoyo Ciudadano,691
02/03/2020,(07103) AV. CHILE,(002) Adulto Mayor,768
02/03/2020,(07103) AV. CHILE,(005) Discapacidad,281
02/03/2020,(07103) AV. CHILE,(006) Apoyo Ciudadano,1314
02/03/2020,(07104) Simon Bolivar,(002) Adulto Mayor,635
02/03/2020,(07104) Simon Bolivar,(005) Discapacidad,151
02/03/2020,(07104) Simon Bolivar,(006) Apoyo Ciudadano,629
02/03/2020,(07105) MOVISTAR ARENA,(002) Adulto Mayor,460
02/03/2020,(07105) MOVISTAR ARENA,(005) Discapacidad,123
02/03/2020,(07105) MOVISTAR ARENA,(006) Apoyo Ciudadano,517
02/03/2020,(07106) EL CAMPIN,(002) Adulto Mayor,716
02/03/2020,(07106) EL CAMPIN,(005) Discapacidad,164
02/03/2020,(07106) EL CAMPIN,(006) Apoyo Ciudadano,752
02/03/2020,(07107) U. NACIONAL,(002) Adulto Mayor,747
02/03/2020,(07107) U. NACIONAL,(005) Discapacidad,181
02/03/2020,(07107) U. NACIONAL,(006) Apoyo Ciudadano,860
02/03/2020,(07108) Av. El Dorado,(002) Adulto Mayor,309
02/03/2020,(07108) Av. El Dorado,(005) Discapacidad,54
02/03/2020,(07108) Av. El Dorado,(006) Apoyo Ciudadano,255
02/03/2020,(07109) CAD,(002) Adulto Mayor,905
02/03/2020,(07109) CAD,(005) Discapacidad,201
02/03/2020,(07109) CAD,(006) Apoyo Ciudadano,1044
02/03/2020,(07110) PALOQUEMAO,(002) Adulto Mayor,515
02/03/2020,(07110) PALOQUEMAO,(005) Discapacidad,185
02/03/2020,(07110) PALOQUEMAO,(006) Apoyo Ciudadano,1127
02/03/2020,(07111) NQS - RICAURTE,(002) Adulto Mayor,731
02/03/2020,(07111) NQS - RICAURTE,(005) Discapacidad,155
02/03/2020,(07111) NQS - RICAURTE,(006) Apoyo Ciudadano,1096
02/03/2020,(07112) COMUNEROS,(002) Adulto Mayor,691
02/03/2020,(07112) COMUNEROS,(005) Discapacidad,171
02/03/2020,(07112) COMUNEROS,(006) Apoyo Ciudadano,722
02/03/2020,(07113) SANTA ISABEL,(002) Adulto Mayor,410
02/03/2020,(07113) SANTA ISABEL,(005) Discapacidad,115
02/03/2020,(07113) SANTA ISABEL,(006) Apoyo Ciudadano,378
02/03/2020,(07200) Tygua-San José,(002) Adulto Mayor,204
02/03/2020,(07200) Tygua-San José,(005) Discapacidad,72
02/03/2020,(07200) Tygua-San José,(006) Apoyo Ciudadano,275
02/03/2020,(07201) Guatoque -Veraguas,(002) Adulto Mayor,189
02/03/2020,(07201) Guatoque -Veraguas,(005) Discapacidad,66
02/03/2020,(07201) Guatoque -Veraguas,(006) Apoyo Ciudadano,325
02/03/2020,(07503) SAN MATEO,(002) Adulto Mayor,2042
02/03/2020,(07503) SAN MATEO,(005) Discapacidad,441
02/03/2020,(07503) SAN MATEO,(006) Apoyo Ciudadano,2750
02/03/2020,(07504) TERREROS,(002) Adulto Mayor,837
02/03/2020,(07504) TERREROS,(005) Discapacidad,281
02/03/2020,(07504) TERREROS,(006) Apoyo Ciudadano,2124
02/03/2020,(07505) LEON XIII,(002) Adulto Mayor,481
02/03/2020,(07505) LEON XIII,(005) Discapacidad,156
02/03/2020,(07505) LEON XIII,(006) Apoyo Ciudadano,802
02/03/2020,(07506) DESPENSA,(002) Adulto Mayor,117
02/03/2020,(07506) DESPENSA,(005) Discapacidad,49
02/03/2020,(07506) DESPENSA,(006) Apoyo Ciudadano,364
02/03/2020,(08000) Portal Tunal,(002) Adulto Mayor,2121
02/03/2020,(08000) Portal Tunal,(005) Discapacidad,1490
02/03/2020,(08000) Portal Tunal,(006) Apoyo Ciudadano,8658
02/03/2020,(08001) Parque el Tunal,(002) Adulto Mayor,149
02/03/2020,(08001) Parque el Tunal,(005) Discapacidad,111
02/03/2020,(08001) Parque el Tunal,(006) Apoyo Ciudadano,629
02/03/2020,(08002) Biblioteca,(002) Adulto Mayor,163
02/03/2020,(08002) Biblioteca,(005) Discapacidad,179
02/03/2020,(08002) Biblioteca,(006) Apoyo Ciudadano,486
02/03/2020,(08100) Portal Tunal Cable,(006) Apoyo Ciudadano,5
02/03/2020,(09000) Cabecera Usme,(002) Adulto Mayor,2584
02/03/2020,(09000) Cabecera Usme,(005) Discapacidad,1937
02/03/2020,(09000) Cabecera Usme,(006) Apoyo Ciudadano,8669
02/03/2020,(09001) Molinos,(002) Adulto Mayor,1072
02/03/2020,(09001) Molinos,(005) Discapacidad,794
02/03/2020,(09001) Molinos,(006) Apoyo Ciudadano,3406
02/03/2020,(09002) Consuelo,(002) Adulto Mayor,96
02/03/2020,(09002) Consuelo,(005) Discapacidad,119
02/03/2020,(09002) Consuelo,(006) Apoyo Ciudadano,485
02/03/2020,(09003) Socorro,(002) Adulto Mayor,152
02/03/2020,(09003) Socorro,(005) Discapacidad,116
02/03/2020,(09003) Socorro,(006) Apoyo Ciudadano,495
02/03/2020,(09004) Santa Lucía,(002) Adulto Mayor,591
02/03/2020,(09004) Santa Lucía,(005) Discapacidad,380
02/03/2020,(09004) Santa Lucía,(006) Apoyo Ciudadano,2236
02/03/2020,(09100) Calle 40 Sur,(002) Adulto Mayor,862
02/03/2020,(09100) Calle 40 Sur,(005) Discapacidad,533
02/03/2020,(09100) Calle 40 Sur,(006) Apoyo Ciudadano,2424
02/03/2020,(09101) Quiroga,(002) Adulto Mayor,214
02/03/2020,(09101) Quiroga,(005) Discapacidad,173
02/03/2020,(09101) Quiroga,(006) Apoyo Ciudadano,517
02/03/2020,(09103) Olaya,(002) Adulto Mayor,675
02/03/2020,(09103) Olaya,(005) Discapacidad,377
02/03/2020,(09103) Olaya,(006) Apoyo Ciudadano,1244
02/03/2020,(09104) Restrepo,(002) Adulto Mayor,1281
02/03/2020,(09104) Restrepo,(005) Discapacidad,636
02/03/2020,(09104) Restrepo,(006) Apoyo Ciudadano,2901
02/03/2020,(09105) Río Fucha,(002) Adulto Mayor,371
02/03/2020,(09105) Río Fucha,(005) Discapacidad,197
02/03/2020,(09105) Río Fucha,(006) Apoyo Ciudadano,549
02/03/2020,(09106) Nariño,(002) Adulto Mayor,342
02/03/2020,(09106) Nariño,(005) Discapacidad,141
02/03/2020,(09106) Nariño,(006) Apoyo Ciudadano,539
02/03/2020,(09107) Hortúa,(002) Adulto Mayor,579
02/03/2020,(09107) Hortúa,(005) Discapacidad,407
02/03/2020,(09107) Hortúa,(006) Apoyo Ciudadano,1046
02/03/2020,(09108) Hospital,(002) Adulto Mayor,97
02/03/2020,(09108) Hospital,(005) Discapacidad,114
02/03/2020,(09108) Hospital,(006) Apoyo Ciudadano,192
02/03/2020,(09109) Tercer Milenio,(002) Adulto Mayor,284
02/03/2020,(09109) Tercer Milenio,(005) Discapacidad,109
02/03/2020,(09109) Tercer Milenio,(006) Apoyo Ciudadano,404
02/03/2020,(09110) Avenida Jimenez,(002) Adulto Mayor,2210
02/03/2020,(09110) Avenida Jimenez,(005) Discapacidad,959
02/03/2020,(09110) Avenida Jimenez,(006) Apoyo Ciudadano,3064
02/03/2020,(09111) Calle 19,(002) Adulto Mayor,1096
02/03/2020,(09111) Calle 19,(005) Discapacidad,335
